DECL_LAB,PERIOD_LAB,PRCCODE_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Romania","Jan.-Dec. 2016","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2016","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",24622277
"Romania","Jan.-Dec. 2016","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2016","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Romania","Jan.-Dec. 2016","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2016","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",0
"Romania","Jan.-Dec. 2016","Polypropylene, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Polypropylene, in primary forms","PRODQNT",86364159
"Romania","Jan.-Dec. 2016","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Romania","Jan.-Dec. 2016","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",0
"Romania","Jan.-Dec. 2017","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PRODQNT",0
"Romania","Jan.-Dec. 2017","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Other polyethylene terephthalate in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2017","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Ethylene-vinyl acetate copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2017","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PRODQNT",0
"Romania","Jan.-Dec. 2017","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Expansible polystyrene, in primary forms","PRODQNT",18605062
"Romania","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",34796106
"Romania","Jan.-Dec. 2017","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2017","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polyvinyl chloride, not mixed with any other substances, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2017","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2017","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",20434063
"Romania","Jan.-Dec. 2017","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2017","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Romania","Jan.-Dec. 2017","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2017","Polypropylene, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polypropylene, in primary forms","PRODQNT",86378327
"Romania","Jan.-Dec. 2017","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Romania","Jan.-Dec. 2017","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",0
"Romania","Jan.-Dec. 2018","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PRODQNT",0
"Romania","Jan.-Dec. 2018","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Other polyethylene terephthalate in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2018","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Ethylene-vinyl acetate copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2018","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PRODQNT",0
"Romania","Jan.-Dec. 2018","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Expansible polystyrene, in primary forms","PRODQNT",18885001
"Romania","Jan.-Dec. 2018","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",35930723
"Romania","Jan.-Dec. 2018","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2018","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2018","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2018","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Romania","Jan.-Dec. 2018","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PRODQNT",642418
"Romania","Jan.-Dec. 2018","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Polypropylene, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polypropylene, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2018","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Romania","Jan.-Dec. 2018","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",0
"Romania","Jan.-Dec. 2019","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PRODQNT",0
"Romania","Jan.-Dec. 2019","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Other polyethylene terephthalate in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2019","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2019","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Romania","Jan.-Dec. 2019","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Romania","Jan.-Dec. 2019","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Ethylene-vinyl acetate copolymers, in primary forms","PRODQNT",0
"Romania","Jan.-Dec. 2019","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PRODQNT",0
"Romania","Jan.-Dec. 2019","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Romania","Jan.-Dec. 2019","Expansible polystyrene, in primary forms","PRODQNT",19477121
"Romania","Jan.-Dec. 2019","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
